2018/8/22,9:37:29
FirmwareVer=DropsondeV2OPC-PCBV4 012ic.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,GSC,ID
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,1.00,4
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
3399,391,960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4177,2,81,16,3
3533,391,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018,0,178,15,0
3670,390,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,2
3805,391,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,0,214,15,3
3940,391,956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,4054,1,214,15,2
4078,391,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124,0,28,16,0
4212,391,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,4019,1,179,15,0
4400,392,956,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,5774,5,142,22,0
4537,392,959,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,4091,2,251,15,0
4673,392,960,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,132,0,0,0,4088,3,248,15,1
4810,391,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4123,1,27,16,0
4946,392,960,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4053,2,213,15,0
5083,391,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,4091,2,251,15,0
5220,391,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,4124,3,28,16,0
5356,391,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
5495,391,960,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4176,2,80,16,0
5630,390,912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,4053,1,213,15,0
5768,390,963,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4126,9,30,16,0
5905,390,926,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,4093,4,253,15,0
6042,390,958,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,191,39,0,0,4127,3,31,16,0
6180,390,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,32,16,0
6315,389,961,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,4019,2,179,15,0
6468,390,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,4649,1,41,18,0
6604,390,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4093,1,253,15,0
6742,390,957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,2,249,15,0
6877,397,961,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,4054,2,214,15,0
7014,390,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,31,16,0
7149,390,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,4020,1,180,15,0
7286,390,957,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,4125,3,29,16,2
7422,390,955,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4057,3,217,15,0
7563,390,930,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,4215,2,119,16,0
7700,390,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4128,1,32,16,0
7835,390,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4055,1,215,15,2
7972,389,926,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4090,2,250,15,0
8109,389,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
8245,391,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,0,216,15,0
8380,395,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,0,216,15,0
8567,389,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5747,0,115,22,0
8702,389,954,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,4056,3,216,15,0
8840,389,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,4126,1,30,16,0
8977,390,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
9112,390,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
9247,390,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
9383,390,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,0,214,15,0
9519,390,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4055,1,215,15,0
9659,384,954,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,4212,2,116,16,0
9796,387,959,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,4123,4,27,16,0
9933,390,956,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,4087,4,247,15,0
10071,391,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4120,1,24,16,1
10207,390,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,4091,2,251,15,0
10346,391,959,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,4159,4,63,16,0
10483,389,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123,0,27,16,0
10635,390,958,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,4576,3,224,17,0
10773,390,922,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,4162,3,66,16,0
10911,391,963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126,1,30,16,0
11046,391,960,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,4052,2,212,15,0
11185,393,960,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,4159,4,63,16,0
11322,391,964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,1,249,15,0
11458,391,959,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,4088,4,248,15,0
11600,391,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,0,189,16,0
11738,383,962,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,4091,2,251,15,0
11876,388,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,4162,1,66,16,0
12014,391,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,4128,1,32,16,0
12151,391,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
12288,392,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,0
12424,392,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,0
12595,392,963,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,5226,7,106,20,2
12749,392,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,4683,1,75,18,0
12888,392,965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4128,2,32,16,0
13024,392,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
13160,384,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4094,1,254,15,1
13299,391,966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4161,2,65,16,0
13435,391,966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,4092,1,252,15,0
13574,393,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,4128,3,32,16,0
13715,392,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252,0,156,16,0
13852,392,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,4092,1,252,15,0
13990,392,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,68,16,0
14126,392,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
14263,391,959,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4091,3,251,15,0
14400,392,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,32,16,0
14536,392,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,0,217,15,0
14689,392,964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,4613,1,5,18,0
14825,392,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4093,1,253,15,0
14961,392,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,0,253,15,0
15098,393,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,4094,1,254,15,0
15238,392,955,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,4167,4,71,16,0
15375,394,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,29,16,0
15510,393,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,4057,2,217,15,0
15649,393,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,4162,2,66,16,0
15791,393,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4252,2,156,16,0
15930,393,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,70,16,0
16074,393,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348,0,252,16,0
16211,393,990,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,4124,5,28,16,2
16349,393,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,0
16485,395,959,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,4092,3,252,15,0
16659,393,954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,5332,2,212,20,0
16813,393,959,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,4651,3,43,18,0
16951,393,958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,1,36,16,0
17086,393,957,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,2,219,15,0
17223,393,959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,1,254,15,1
17359,393,959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,4097,2,1,16,0
17497,393,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,4093,1,253,15,0
17635,393,963,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,4164,2,68,16,0
17777,393,946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,4250,1,154,16,0
17915,393,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,0,63,16,0
18051,393,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,218,15,0
18188,393,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,4091,2,251,15,0
18326,393,957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,1,66,16,0
18461,393,955,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,4052,3,212,15,0
18600,392,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,64,16,1
18736,392,957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,1,217,15,1
18888,393,958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617,2,9,18,0
19023,392,958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024,1,184,15,0
19160,392,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
19297,392,959,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,3,0,16,0
19431,392,959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,1,185,15,1
19568,392,959,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4094,3,254,15,0
19705,392,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,1,36,16,0
19845,393,954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4182,2,86,16,0
19982,393,969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,1,255,15,0
20118,393,953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4095,1,255,15,1
20256,392,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,33,16,0
20391,392,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,1,219,15,0
20529,392,955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,1,252,15,0
20700,392,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5224,1,104,20,0
20837,392,956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,4124,2,28,16,0
20990,392,953,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4650,4,42,18,0
21128,392,953,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,5,255,15,0
21264,392,954,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,0,16,1
21399,391,957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019,1,179,15,0
21535,395,953,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,4095,3,255,15,0
21675,391,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,4162,1,66,16,0
21812,391,963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,1,33,16,0
21951,391,955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,4183,2,87,16,0
22089,392,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,32,16,0
22224,392,957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,4058,2,218,15,0
22364,392,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4161,0,65,16,0
22499,392,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,0,217,15,2
22636,391,959,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4096,2,0,16,0
22770,391,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023,0,183,15,0
22906,391,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4092,1,252,15,0
23061,392,953,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653,2,45,18,1
23196,392,959,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,4062,7,222,15,5
23335,392,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,70,16,7
23471,390,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,8
23608,389,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,8
23742,389,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024,0,184,15,6
23879,390,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,2
24019,389,958,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4217,3,121,16,7
24157,388,963,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,4131,9,35,16,0
24295,389,962,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4128,2,32,16,1
24431,393,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4095,2,255,15,0
24569,390,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,4128,1,32,16,0
24742,390,969,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,5303,4,183,20,0
24882,390,960,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81,0,0,0,4163,2,67,16,1
25034,391,957,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,4618,7,10,18,0
25170,390,960,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,4094,5,254,15,0
25309,390,963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,4129,1,33,16,1
25446,389,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
25582,388,963,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,4058,3,218,15,0
25720,388,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,4167,3,71,16,0
25859,389,959,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,4128,4,32,16,0
25996,389,959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,4128,2,32,16,1
26137,389,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,0,121,16,0
26273,389,956,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4094,5,254,15,0
26412,388,957,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,4133,3,37,16,0
26549,389,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4131,2,35,16,0
26686,388,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,1
26820,389,953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,4023,1,183,15,0
26959,392,956,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,87,154,0,0,4163,4,67,16,0
27114,388,961,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,104,190,0,0,4684,7,76,18,0
27253,388,959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4201,2,105,16,0
27392,388,954,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4130,4,34,16,0
27528,389,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,4094,1,254,15,0
27667,388,957,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,239,0,0,0,4166,3,70,16,0
27804,388,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4127,1,31,16,2
27941,388,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,0
28082,388,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,4217,1,121,16,0
28221,387,934,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,4164,5,68,16,0
28357,387,958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,1,253,15,0
28494,387,958,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4094,4,254,15,0
28632,386,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,4134,2,38,16,0
28805,387,923,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,5264,5,144,20,0
28942,386,954,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,4131,5,35,16,0
29080,387,972,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,4128,3,32,16,0
29233,387,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,4616,2,8,18,0
29368,386,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,4058,2,218,15,0
29506,387,949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4130,1,34,16,0
29642,386,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,4093,1,253,15,0
29782,385,957,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,4166,3,70,16,0
29919,384,950,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4130,14,34,16,1
30058,383,958,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4165,29,69,16,1
30200,382,961,1,38,6,1,0,0,0,0,0,0,0,0,1,0,0,24,49,0,0,4291,47,195,16,3
30342,375,954,0,30,2,1,0,0,1,0,0,0,0,0,0,0,0,109,43,0,0,4236,34,140,16,1
30484,383,955,0,40,2,1,0,0,2,0,0,0,0,0,0,0,0,23,33,0,0,4271,45,175,16,0
30624,387,958,1,55,1,1,0,0,0,0,0,0,0,0,0,0,0,44,29,0,0,4237,59,141,16,1
30766,381,954,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4238,40,142,16,0
30906,381,961,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4204,37,108,16,1
31046,380,973,1,22,3,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,4201,27,105,16,0
31202,380,944,1,40,6,0,0,0,0,0,0,0,2,0,0,0,0,88,0,0,0,4722,49,114,18,1
31341,381,965,0,44,1,1,0,1,0,0,2,0,0,1,0,0,0,21,31,38,0,4200,50,104,16,2
31483,380,963,0,27,2,1,0,1,0,0,0,0,0,0,0,0,0,147,61,42,0,4270,31,174,16,1
31627,380,933,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,4306,17,210,16,0
31776,379,965,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,39,105,0,0,4532,12,180,17,3
31918,379,966,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4238,5,142,16,5
32056,378,962,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,33,80,0,4130,5,34,16,19
32198,377,959,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,44,86,0,0,4289,9,193,16,10
32338,376,964,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4202,11,106,16,1
32478,376,959,0,13,1,0,0,1,0,0,0,0,0,1,0,0,0,34,0,68,0,4199,16,103,16,0
32619,377,958,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,32,54,0,0,4238,18,142,16,1
32760,377,960,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4239,15,143,16,1
32935,377,954,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,5375,31,255,20,0
33076,377,956,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4204,17,108,16,0
33231,377,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,4722,1,114,18,0
33371,377,958,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,4167,10,71,16,1
33510,375,957,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,4166,14,70,16,1
33648,375,958,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4166,15,70,16,0
33787,375,963,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4168,19,72,16,1
33927,374,957,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,4165,16,69,16,0
34065,374,959,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4167,15,71,16,0
34207,374,957,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,4290,16,194,16,0
34348,374,960,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,4202,4,106,16,0
34486,373,960,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4131,10,35,16,1
