2018/8/22,9:37:29
FirmwareVer=DropsondeV2OPC-PCBV4 012ic.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,GSC,ID
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,1.00,4
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
9260,387,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021,0,181,15,5
9395,386,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,1
9530,387,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061,0,221,15,2
9670,387,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183,0,87,16,1
9804,388,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024,0,184,15,0
9939,388,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,0,220,15,0
10076,387,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,4061,1,221,15,0
10215,387,970,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4168,3,72,16,0
10352,387,1002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,4130,1,34,16,0
10491,387,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,4164,1,68,16,0
10645,387,970,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,4652,4,44,18,0
10781,387,973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4096,1,0,16,0
10917,386,970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,4061,1,221,15,0
11056,386,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,70,16,0
11192,386,969,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4058,2,218,15,0
11330,386,970,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,4133,3,37,16,0
11467,386,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
11603,386,966,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,4061,4,221,15,0
11745,377,967,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0,4254,3,158,16,0
11882,388,966,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,51,152,0,0,4132,5,36,16,0
12021,386,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,68,16,1
12157,386,972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,1,222,15,0
12294,387,965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,4094,1,254,15,0
12433,387,972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4165,1,69,16,0
12603,387,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,5204,1,84,20,1
12755,387,971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,4615,1,7,18,1
12893,387,974,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4098,2,2,16,0
13028,387,965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,4061,1,221,15,0
13167,387,1016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4166,2,70,16,0
13304,381,970,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,4133,4,37,16,0
13442,387,971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,4097,1,1,16,0
13578,387,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,0,222,15,0
13718,387,975,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,4223,5,127,16,0
13856,387,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,4167,1,71,16,0
13995,388,969,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,4131,2,35,16,0
14133,388,971,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,4131,2,35,16,0
14270,388,972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,4130,1,34,16,0
14408,388,976,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4131,3,35,16,0
14544,384,971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4096,1,0,16,0
14682,388,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
14832,388,966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,4548,1,196,17,0
14969,387,968,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,4131,3,35,16,1
15108,387,976,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,4132,3,36,16,0
15246,387,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
15381,387,974,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4064,5,224,15,0
15519,386,974,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4131,2,35,16,0
15655,387,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
15794,386,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,0,55,16,0
15931,385,972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4096,1,0,16,0
16075,385,968,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,4352,5,0,17,0
16211,384,972,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4058,3,218,15,1
16349,383,975,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,4129,7,33,16,0
16486,384,974,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4094,8,254,15,0
16659,384,972,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,72,0,185,0,5298,12,178,20,0
16800,385,973,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,4237,4,141,16,0
16954,385,976,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4657,3,49,18,0
17091,384,977,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4101,3,5,16,1
17227,383,970,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4096,4,0,16,0
17363,383,978,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4064,9,224,15,0
17501,382,976,0,17,1,0,1,0,0,0,0,0,0,0,0,0,0,129,0,0,0,4132,19,36,16,0
17641,382,973,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4202,16,106,16,0
17781,382,974,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,0,4203,7,107,16,0
17923,381,974,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,24,43,35,0,4253,18,157,16,0
18065,375,974,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,4272,24,176,16,0
18205,382,975,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4237,13,141,16,0
18344,382,970,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,63,4167,6,71,16,0
18483,381,969,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,40,47,0,0,4131,12,35,16,0
18621,380,972,0,22,6,1,0,1,1,0,0,0,0,0,0,0,0,20,26,49,0,4167,31,71,16,1
18762,381,971,0,12,3,0,0,0,1,0,1,0,0,0,0,0,0,27,0,0,0,4237,17,141,16,0
18918,380,972,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,4718,20,110,18,0
19058,380,971,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,4201,10,105,16,0
19196,380,983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4169,1,73,16,1
19334,380,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
19468,379,971,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4026,4,186,15,1
19606,379,973,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,4130,6,34,16,0
19743,379,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098,0,2,16,0
19881,379,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,0,55,16,0
20017,379,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,223,15,0
20154,378,971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4095,1,255,15,0
20291,379,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4131,1,35,16,0
20428,379,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
20562,379,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,0,186,15,0
20733,379,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5219,1,99,20,0
20871,379,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,0
21023,378,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,0,10,18,0
21158,378,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,0
21296,378,956,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4098,6,2,16,0
21432,378,956,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4064,4,224,15,0
21569,378,963,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4133,4,37,16,0
21706,378,959,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4097,7,1,16,0
21841,375,954,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,70,0,4066,13,226,15,1
21987,377,961,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,35,54,0,0,4364,14,12,17,0
22127,377,957,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4204,8,108,16,0
22264,378,958,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4134,4,38,16,0
22402,377,958,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4097,5,1,16,0
22537,377,955,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4073,6,233,15,0
22675,378,952,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4133,9,37,16,0
22812,378,955,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4097,9,1,16,0
22947,377,951,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,21,36,0,0,4063,7,223,15,0
23102,377,954,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,50,4692,9,84,18,0
23240,377,949,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4135,13,39,16,0
23379,378,951,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4171,18,75,16,1
23519,378,951,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4170,10,74,16,0
23657,378,958,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4171,10,75,16,0
23796,378,958,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4170,5,74,16,0
23933,378,955,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4101,5,5,16,0
24073,378,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4190,1,94,16,0
24210,372,958,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4097,8,1,16,0
24345,371,953,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4062,16,222,15,1
24485,377,953,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4207,13,111,16,1
24626,377,949,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4203,8,107,16,0
24799,377,955,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,5292,8,172,20,0
24937,377,916,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4133,5,37,16,0
25090,377,955,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4622,5,14,18,0
25227,377,953,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,4100,5,4,16,0
25362,377,956,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4064,9,224,15,0
25500,377,957,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4135,9,39,16,0
25636,373,959,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,4101,8,5,16,0
25773,377,958,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4062,8,222,15,0
25911,375,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4136,1,40,16,0
26047,374,952,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4100,3,4,16,0
26187,377,950,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4187,11,91,16,1
26326,376,951,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4171,6,75,16,0
26463,376,952,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4096,11,0,16,0
26601,376,951,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4133,12,37,16,0
26739,376,951,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4171,17,75,16,0
26878,376,954,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4165,11,69,16,0
27018,376,955,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,4169,12,73,16,1
27172,376,986,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,4687,22,79,18,0
27312,377,958,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4200,13,104,16,0
27452,375,980,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4201,14,105,16,0
27592,376,955,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4205,11,109,16,1
27731,376,951,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4170,12,74,16,0
27870,376,951,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4168,12,72,16,1
28008,376,952,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,4131,13,35,16,0
28151,376,948,0,11,1,1,0,1,0,0,0,0,0,0,0,0,0,17,33,35,0,4324,14,228,16,1
28294,376,950,0,18,1,0,0,0,0,1,0,1,0,0,0,0,0,22,0,0,43,4270,21,174,16,1
28435,375,952,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4235,9,139,16,0
28572,375,947,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4130,10,34,16,0
28711,375,956,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4166,14,70,16,1
28884,375,957,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,5299,17,179,20,0
29025,375,962,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4200,11,104,16,1
29180,376,966,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4718,14,110,18,0
29320,376,959,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,21,35,0,0,4200,14,104,16,0
29461,376,958,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4236,13,140,16,0
29601,376,958,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4204,13,108,16,1
29741,376,955,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,4201,18,105,16,1
29881,376,952,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4200,13,104,16,0
30021,376,951,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4202,15,106,16,0
30164,376,953,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4327,15,231,16,1
30305,383,959,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4205,16,109,16,0
30445,377,951,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4204,8,108,16,0
30582,377,959,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4132,16,36,16,0
30722,371,960,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4169,11,73,16,0
30861,376,964,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4171,20,75,16,2
31000,376,962,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,18,29,0,0,4168,16,72,16,0
31156,376,957,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4723,18,115,18,1
31296,376,958,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4207,11,111,16,0
31435,376,957,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4204,10,108,16,0
31575,376,957,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,23,35,0,0,4170,16,74,16,0
31715,376,953,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4204,12,108,16,0
31864,377,954,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4536,13,184,17,0
32005,376,955,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4205,18,109,16,0
32145,382,959,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4202,12,106,16,1
32287,376,959,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4289,12,193,16,1
32427,376,961,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4168,11,72,16,0
32566,380,961,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4169,16,73,16,1
32704,376,961,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,20,43,0,0,4169,14,73,16,0
32844,375,956,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,4206,7,110,16,0
33018,375,957,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,5311,17,191,20,0
33159,375,958,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4206,12,110,16,0
33314,374,952,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4726,17,118,18,0
33455,376,959,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4204,14,108,16,1
33594,377,952,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4204,5,108,16,0
33732,378,956,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,4131,14,35,16,0
33871,378,955,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4171,10,75,16,0
34009,378,962,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4133,9,37,16,0
34146,378,962,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4098,9,2,16,1
34285,377,965,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4186,10,90,16,2
34424,377,964,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4170,6,74,16,0
34562,377,965,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,4097,9,1,16,0
