2018/8/22,9:37:29
FirmwareVer=DropsondeV2OPC-PCBV4 012ic.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,GSC,ID
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,1.00,4
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
2805,391,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,0,214,15,0
2940,392,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,0,214,15,0
3076,392,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,0,217,15,0
3212,392,954,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,4053,2,213,15,0
3349,392,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,33,16,0
3487,392,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,0,49,16,0
3622,392,955,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4023,3,183,15,0
3759,392,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,251,15,0
3894,392,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,4058,1,218,15,0
4032,392,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,31,16,0
4167,392,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,4058,1,218,15,0
4305,392,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,32,16,0
4492,393,960,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,5715,2,83,22,0
4628,392,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,0
4763,392,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,0,216,15,0
4899,392,962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,1,214,15,1
5035,392,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
5170,392,962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,1,216,15,0
5306,392,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,215,15,0
5441,392,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,0
5580,393,965,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,4180,4,84,16,0
5718,392,960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4092,2,252,15,0
5854,392,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4088,2,248,15,0
5990,392,969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4094,1,254,15,0
6127,392,962,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,4092,3,252,15,0
6264,392,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,4128,2,32,16,0
6402,392,995,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,4092,3,252,15,0
6555,392,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4650,1,42,18,0
6690,391,968,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,4058,2,218,15,1
6829,391,966,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,4130,4,34,16,1
6965,384,964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,4096,1,0,16,0
7100,391,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023,0,183,15,0
7235,391,964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,4060,2,220,15,0
7373,392,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,33,16,0
7507,392,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024,0,184,15,0
7647,393,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,0,86,16,0
7782,393,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,0,185,15,0
7917,393,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4057,1,217,15,0
8053,392,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,0
8189,392,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,0
8325,398,963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4055,1,215,15,0
8462,392,963,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,4093,2,253,15,0
8649,392,963,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,5781,2,149,22,0
8787,400,963,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,4129,2,33,16,0
8924,389,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4092,1,252,15,1
9061,392,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4097,1,1,16,0
9196,390,961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4059,1,219,15,0
9334,391,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,4127,1,31,16,0
9470,392,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4093,1,253,15,0
9608,392,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4094,1,254,15,0
9748,391,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,0,124,16,0
9883,391,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061,0,221,15,0
10019,397,956,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,4058,3,218,15,1
10157,387,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,4131,1,35,16,0
10295,391,960,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,4129,3,33,16,0
10432,392,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,4131,2,35,16,0
10570,392,959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,4130,2,34,16,0
10724,392,953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4654,2,46,18,0
10861,392,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
10997,392,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
11134,392,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
11271,392,962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4093,1,253,15,0
11409,392,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
11544,392,917,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,4058,3,218,15,0
11686,390,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4289,0,193,16,0
11824,393,960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4095,2,255,15,0
11961,393,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,4128,1,32,16,0
12099,393,960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,1,33,16,0
12234,392,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061,0,221,15,0
12371,393,956,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,4095,3,255,15,0
12509,392,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4129,1,33,16,0
12681,392,957,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,5255,5,135,20,0
12835,391,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4687,0,79,18,0
12972,391,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4060,2,220,15,0
13109,391,961,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,4129,3,33,16,0
13247,391,960,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4133,4,37,16,0
13384,391,961,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,64,154,0,0,4094,3,254,15,0
13523,391,960,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4203,3,107,16,0
13662,391,962,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,4131,6,35,16,0
13802,390,961,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,4218,5,122,16,0
13940,390,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,33,16,0
14075,391,959,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,4058,2,218,15,0
14215,392,954,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,4164,3,68,16,0
14352,390,955,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,4128,2,32,16,0
14490,390,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,4130,1,34,16,0
14627,390,955,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,4129,2,33,16,0
14780,390,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,0,10,18,1
14916,391,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,4062,2,222,15,0
15053,390,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,4131,1,35,16,0
15191,391,953,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,4098,4,2,16,0
15326,391,958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,1,220,15,0
15463,391,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
15599,391,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,4095,1,255,15,0
15737,391,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,33,16,2
15877,391,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4182,1,86,16,0
16015,390,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4132,1,36,16,0
16160,390,956,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,116,0,0,0,4384,4,32,17,0
16297,390,937,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4129,2,33,16,0
16435,389,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
16569,390,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,0,180,15,0
16740,391,957,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,5233,3,113,20,0
16894,393,955,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,4686,2,78,18,0
17033,393,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,36,16,1
17169,393,952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4061,1,221,15,0
17306,393,957,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,4133,3,37,16,0
17444,393,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,4132,1,36,16,0
17582,393,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,36,16,0
17718,394,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4061,1,221,15,0
17855,394,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,4132,1,36,16,0
17996,394,957,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,4219,3,123,16,0
18135,394,959,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,4165,5,69,16,0
18273,394,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,34,16,0
18408,394,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,0,222,15,1
18545,394,958,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,224,150,0,0,4093,4,253,15,2
18686,394,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,4236,2,140,16,0
18824,394,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
18976,395,960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,4617,1,9,18,0
19113,395,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,0,3,16,1
19248,395,991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4026,1,186,15,0
19386,395,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,4132,1,36,16,0
19523,395,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4132,1,36,16,0
19660,395,960,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4096,2,0,16,1
19795,395,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,4062,1,222,15,0
19939,394,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288,0,192,16,0
20075,396,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4094,2,254,15,0
20214,395,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,68,16,0
20349,392,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,4057,2,217,15,0
20488,395,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,31,16,0
20623,395,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,0,212,15,0
20795,395,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,5259,3,139,20,0
20932,395,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,29,16,0
21084,395,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,4573,2,221,17,0
21223,395,962,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,4163,2,67,16,0
21360,396,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,4129,2,33,16,0
21497,396,954,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,4096,2,0,16,0
21634,397,955,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,71,0,0,103,4097,5,1,16,0
21772,396,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,4129,1,33,16,0
21908,396,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,4096,1,0,16,0
22049,396,959,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,4218,4,122,16,0
22188,396,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,4169,1,73,16,0
22326,396,956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,4131,2,35,16,0
22463,395,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4130,1,34,16,0
22600,396,954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,4098,1,2,16,0
22737,396,968,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,4096,3,0,16,0
22874,395,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,4098,1,2,16,0
23026,396,955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4620,1,12,18,0
23163,395,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,0,1,16,0
23298,396,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4028,2,188,15,1
23436,396,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,36,16,0
23572,396,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4066,1,226,15,0
23709,394,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,4133,1,37,16,0
23847,396,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,39,16,0
23984,397,972,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,4064,2,224,15,1
24126,397,954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,4291,1,195,16,0
24265,396,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4168,1,72,16,0
24401,396,954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,4095,1,255,15,0
24540,396,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,4131,1,35,16,0
24677,396,953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4134,1,38,16,0
24848,396,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5226,1,106,20,0
24986,396,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,35,16,0
25138,396,958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,4583,1,231,17,0
25276,395,954,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4132,4,36,16,0
25412,396,955,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,4100,2,4,16,0
25548,396,947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4061,1,221,15,0
25686,396,951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4133,1,37,16,0
25823,396,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098,0,2,16,0
25958,396,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027,0,187,15,0
26094,396,953,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4097,2,1,16,1
26233,397,957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,4185,2,89,16,0
26371,397,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098,0,2,16,0
26505,396,953,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,4027,2,187,15,0
26644,397,954,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,4166,2,70,16,0
26781,397,953,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,4098,4,2,16,0
26917,397,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
27053,396,953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,4025,1,185,15,0
27206,396,951,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,63,133,0,0,4653,3,45,18,0
27344,397,956,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4169,2,73,16,0
27482,397,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
27619,396,954,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4097,3,1,16,0
27754,397,953,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4062,10,222,15,0
27894,396,953,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4202,4,106,16,0
28032,403,953,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,183,0,4133,4,37,16,0
28175,393,955,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,4291,6,195,16,0
28312,396,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133,0,37,16,0
28448,395,948,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,4061,2,221,15,0
28587,402,950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4133,1,37,16,0
28724,394,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4134,1,38,16,0
28895,396,949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,5218,1,98,20,0
29033,396,952,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,4133,2,37,16,0
29170,395,952,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4133,6,37,16,0
29323,395,949,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4618,5,10,18,0
29460,396,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,0,1,16,0
29595,401,952,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,4025,2,185,15,0
29732,396,953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,4134,2,38,16,0
29870,396,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,0,1,16,0
30004,396,952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,4027,1,187,15,0
30143,396,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168,0,72,16,0
30282,396,948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,4188,1,92,16,0
30420,396,949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,1,36,16,0
30556,404,951,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4064,2,224,15,0
30694,396,951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4131,1,35,16,0
30831,396,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,0,1,16,1
30965,397,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,0,186,15,0
31102,396,937,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,4097,3,1,16,0
31239,396,951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4100,1,4,16,0
31390,396,949,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,4586,2,234,17,0
31529,397,953,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4168,3,72,16,0
31668,396,951,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4133,3,37,16,0
31814,396,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428,0,76,17,0
31950,396,949,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,4062,3,222,15,0
32089,397,949,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,4164,2,68,16,0
32227,396,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133,0,37,16,0
32366,396,946,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4184,3,88,16,1
32503,395,947,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4098,2,2,16,0
32638,396,947,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4061,3,221,15,1
32777,396,945,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4133,2,37,16,0
33010,396,949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7289,1,121,28,0
33148,396,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,36,16,0
33284,396,948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,4061,1,221,15,0
33438,395,946,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4681,3,73,18,0
33575,396,948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,1,1,16,0
33710,395,984,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,4026,2,186,15,0
33849,396,948,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4167,3,71,16,0
33987,395,946,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4131,6,35,16,0
34124,403,947,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,4133,3,37,16,0
34263,395,947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4133,1,37,16,0
34399,396,943,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,92,64,0,0,4097,5,1,16,0
34540,395,947,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,4219,3,123,16,1
