2018/8/22,9:37:29
FirmwareVer=DropsondeV2OPC-PCBV4 012ic.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,GSC,ID
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,1.00,4
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
10150,408,940,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,4095,2,255,15,0
10289,403,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4163,0,67,16,0
10425,402,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,1,218,15,0
10576,403,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4582,0,230,17,0
10713,403,937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,1,255,15,0
10850,403,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,1
10986,401,938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4093,2,253,15,0
11124,401,938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,2,35,16,0
11259,403,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,0
11396,402,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,1
11533,396,936,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,2,254,15,0
11674,402,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257,0,161,16,0
11811,402,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,0,253,15,1
11948,402,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,254,15,2
12085,402,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,0,253,15,0
12221,402,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,0,253,15,0
12358,402,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,0,252,15,0
12530,402,937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,5257,1,137,20,0
12684,408,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654,0,46,18,0
12819,403,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,0,220,15,0
12956,403,931,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,4094,3,254,15,0
13093,403,931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,4129,1,33,16,0
13232,403,930,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4130,2,34,16,0
13368,402,931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4094,1,254,15,0
13506,402,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,33,16,0
13641,402,926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,4058,1,218,15,0
13786,402,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4327,0,231,16,0
13922,402,932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4093,1,253,15,0
14060,402,932,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4128,3,32,16,0
14196,393,936,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4092,3,252,15,0
14334,401,941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4129,1,33,16,0
14471,401,932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,4094,1,254,15,0
14610,400,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,69,16,0
14760,396,931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,4547,1,195,17,0
14899,400,931,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,160,10,0,0,4165,3,69,16,0
15038,399,935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,4165,1,69,16,0
15175,399,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,34,16,0
15311,400,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,219,15,0
15448,400,935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4095,1,255,15,0
15586,401,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,34,16,0
15737,402,934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4601,1,249,17,1
15876,401,937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,4128,1,32,16,0
16013,401,933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,4128,1,32,16,0
16151,400,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,34,16,0
16286,401,935,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,4059,2,219,15,0
16425,401,937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4168,1,72,16,0
16595,401,931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5187,1,67,20,0
16733,401,936,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,4095,2,255,15,0
16886,401,933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,4650,1,42,18,0
17024,402,936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134,1,38,16,0
17160,402,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,0,220,15,0
17296,402,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
17431,402,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,0,185,15,0
17567,402,935,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,4095,3,255,15,0
17707,402,932,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,4166,2,70,16,0
17849,403,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,197,16,1
17986,402,935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4094,1,254,15,0
18123,402,936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,4132,1,36,16,0
18262,403,933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,1,33,16,0
18397,400,937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,4061,1,221,15,0
18536,403,936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,4167,4,71,16,0
18672,403,936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,4093,1,253,15,0
18826,403,936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4652,1,44,18,0
18964,403,934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,4133,1,37,16,0
19101,403,936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4097,1,1,16,0
19236,403,935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,4061,1,221,15,0
19376,403,938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,4169,1,73,16,0
19513,402,935,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4132,4,36,16,0
19650,401,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097,0,1,16,0
19785,403,938,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,4026,3,186,15,0
19929,403,934,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,4332,3,236,16,0
20068,403,933,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4166,2,70,16,0
20204,404,935,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,4093,3,253,15,0
20342,404,935,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,4129,3,33,16,2
20478,404,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,255,15,0
20651,404,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,5262,1,142,20,1
20790,402,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,70,16,0
20940,404,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547,0,195,17,0
21078,403,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
21212,402,939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,4025,1,185,15,0
21350,403,942,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,4133,2,37,16,0
21486,403,971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,4097,1,1,16,0
21623,403,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,16,0
21757,403,937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,4028,1,188,15,0
21896,403,937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,4133,1,37,16,0
22037,403,940,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4256,2,160,16,2
22175,403,937,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,4128,5,32,16,0
22312,403,939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,4129,1,33,16,0
22451,403,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,29,16,0
22586,403,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,0,217,15,0
22722,403,936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,1,253,15,0
22859,402,934,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,4095,2,255,15,0
23013,398,938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,4646,1,38,18,0
23149,402,944,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,2,255,15,0
23286,402,942,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,4094,3,254,15,0
23424,399,938,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,4130,4,34,16,1
23561,396,938,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4094,20,254,15,0
23700,396,938,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,4201,18,105,16,1
23840,392,933,0,18,2,1,0,0,0,0,0,0,0,0,0,0,0,36,57,0,0,4201,21,105,16,0
23987,390,940,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,4400,8,48,17,0
24124,390,935,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,4131,6,35,16,0
24261,388,931,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4096,15,0,16,0
24398,388,931,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4130,5,34,16,0
24536,386,935,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4097,10,1,16,0
24707,386,932,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,5222,12,102,20,0
24847,386,932,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4202,16,106,16,1
24986,386,933,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,4202,9,106,16,1
25139,380,933,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4620,23,12,18,0
25278,385,934,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4166,18,70,16,0
25417,386,935,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,4168,15,72,16,1
25558,384,935,0,17,3,0,0,1,0,0,0,0,0,0,0,0,0,25,0,56,0,4205,21,109,16,0
25698,384,925,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,215,0,0,0,4237,16,141,16,0
25839,383,938,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4241,16,145,16,0
25979,385,929,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4204,17,108,16,0
26125,385,931,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4366,12,14,17,0
26263,385,927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,4167,1,71,16,0
26400,385,931,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4098,6,2,16,1
26535,384,927,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4061,2,221,15,0
26675,384,930,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,4169,3,73,16,1
26812,382,927,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,4097,9,1,16,0
26947,381,931,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,4059,8,219,15,0
27100,383,934,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4614,14,6,18,0
27238,381,935,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4132,14,36,16,0
27376,381,929,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,4170,15,74,16,0
27515,381,931,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4167,20,71,16,0
27655,380,931,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4167,9,71,16,1
27791,380,931,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4096,12,0,16,0
27929,381,900,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4133,14,37,16,1
28072,381,930,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4331,8,235,16,0
28211,381,924,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,4131,10,35,16,0
28348,381,928,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,50,4131,13,35,16,0
28488,381,938,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,4202,18,106,16,1
28628,381,927,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4201,15,105,16,0
28804,380,926,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,5368,23,248,20,0
28944,379,925,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4201,14,105,16,2
29099,379,930,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,46,35,0,0,4684,25,76,18,0
29239,378,930,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4202,11,106,16,0
29378,384,929,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4203,13,107,16,0
29518,377,926,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4205,13,109,16,0
29659,377,925,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4202,15,106,16,0
29798,377,923,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4204,15,108,16,0
29938,377,924,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4202,22,106,16,0
30078,377,926,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4202,18,106,16,0
30224,377,926,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4367,25,15,17,0
30362,377,930,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4166,22,70,16,0
30501,376,927,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4170,27,74,16,0
30640,376,932,0,20,2,0,0,1,0,0,0,0,0,0,0,0,0,25,0,66,0,4168,23,72,16,0
30780,376,933,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4203,18,107,16,0
30920,376,934,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,4201,19,105,16,0
31060,378,932,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4200,9,104,16,1
31213,376,929,0,23,2,1,0,0,0,0,0,0,0,0,0,0,0,25,40,0,0,4618,26,10,18,0
31352,376,919,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4204,18,108,16,0
31494,376,930,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,25,42,0,0,4243,17,147,16,1
31644,375,885,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,4529,24,177,17,1
31784,375,929,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4236,20,140,16,0
31925,375,932,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,22,52,0,0,4202,18,106,16,0
32066,375,928,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4238,22,142,16,0
32210,375,928,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4366,17,14,17,1
32350,375,932,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4169,18,73,16,1
32489,375,900,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4167,21,71,16,0
32627,376,936,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4167,14,71,16,0
32766,376,935,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,56,4169,15,73,16,0
32941,376,933,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,5326,11,206,20,0
33081,376,937,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,4202,11,106,16,0
33234,377,932,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4646,17,38,18,0
33374,377,929,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4167,16,71,16,0
33512,371,928,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,24,45,0,0,4169,19,73,16,0
33652,376,932,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4203,18,107,16,0
33793,375,934,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4205,13,109,16,0
33932,375,928,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4199,19,103,16,1
34072,374,931,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,212,40,0,0,4205,12,109,16,0
34220,375,932,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4438,20,86,17,0
34358,375,937,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4164,11,68,16,0
34497,375,938,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4168,13,72,16,1
