2018/11/2,17:0:20
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
35,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1856,4095,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
117543,223,842,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,68,17564,6,6,0,4
118095,222,842,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69,17697,8,8,0,6
118635,222,842,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,67,17334,8,8,0,5
119177,223,841,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,67,17365,4,4,0,4
119717,221,841,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,4,4,0,2
120259,222,843,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,4,4,0,5
120800,221,845,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,5,5,0,5
121356,223,841,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,69,17854,3,3,0,4
121896,222,844,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,67,17363,6,6,0,5
122438,224,841,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,10,10,0,3
122982,223,843,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,68,17442,4,4,0,3
123522,222,839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,67,17333,2,2,0,3
124063,222,837,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,5,5,0,10
124605,221,838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,67,17406,2,2,0,1
125152,222,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,17534,0,0,0,4
125692,222,837,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,5,5,0,4
126234,222,841,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,0
126776,224,837,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,6,6,0,5
127316,222,839,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,0,217,67,17369,10,10,0,4
127862,221,840,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,68,17509,6,6,0,2
128403,222,841,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,6,6,0,9
128959,223,840,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,69,17854,6,6,0,5
129501,224,842,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,67,17364,5,5,0,11
130042,224,838,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,67,17406,5,5,0,8
130584,226,840,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,5,5,0,6
131125,225,837,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,3,3,0,4
131666,223,837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,1,1,0,2
132208,223,838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,2,2,0,1
132754,224,836,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,68,17529,4,4,0,4
133295,223,838,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,3,3,0,3
133836,225,838,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,3,3,0,2
134377,225,836,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,5,5,0,6
134919,225,840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,67,17366,1,1,0,3
135459,223,838,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,3,3,0,5
136035,223,836,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,72,18506,3,3,0,6
136590,225,839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,69,17807,2,2,0,6
137131,224,839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,67,17360,1,1,0,4
137672,225,833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,1,1,0,8
138213,224,835,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,6,6,0,5
138755,228,836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,1,1,0,5
139295,224,833,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,77,0,218,67,17370,6,6,0,6
139838,227,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,17408,1,1,0,0
140382,225,836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,68,17461,5,5,0,9
140922,225,837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,67,17338,2,2,0,3
141463,224,834,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,3,3,0,1
142005,225,836,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,5,5,0,3
142546,227,837,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,7,7,0,5
143087,227,841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,2,2,0,1
143629,223,838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,2
144185,224,839,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,69,17859,6,6,0,1
144726,226,842,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,67,17365,3,3,0,3
145267,223,841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,1
145809,225,846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,0
146350,230,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,0
146891,226,847,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,3,3,0,2
147433,227,847,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,6,6,0,3
147979,225,842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,68,17539,2,2,0,5
148520,227,860,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,3,3,0,0
149061,224,836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,1
149603,227,848,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,3,3,0,2
150144,225,848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,11
150686,226,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,67,17405,0,0,0,4
151228,225,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,2
151784,226,851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,69,17860,1,1,0,5
152325,224,848,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,67,17363,4,4,0,2
152866,228,853,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,2,2,0,1
153407,226,849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,2,2,0,8
153949,228,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,3
154490,226,852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,1,1,0,1
155067,227,851,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,72,18545,2,2,0,1
155613,227,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,68,17527,0,0,0,1
156154,225,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,1
156696,225,852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,2
157237,230,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,0
157778,225,855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,0
158319,227,855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,1
158861,230,856,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,2,2,0,2
159417,230,853,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,69,17859,3,3,0,3
159958,226,855,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,0,213,67,17365,4,4,0,7
160500,225,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,17409,0,0,0,0
161040,227,857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,67,17303,4,4,0,5
161581,225,854,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,3,3,0,5
162122,227,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,0
162664,226,853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,2
163210,231,857,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,17534,3,3,0,4
163751,226,853,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,2,2,0,0
164292,228,855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,1,1,0,1
164834,227,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,0,0,0,1
165376,228,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,2
165916,226,832,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,3,3,0,3
166458,227,859,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,7,7,0,5
167014,228,857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,69,17858,1,1,0,3
167555,225,857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,67,17365,4,4,0,5
168096,227,859,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,4,4,0,5
168637,226,860,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,3
169179,228,858,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,2,2,0,4
169720,228,857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,3
170261,227,860,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,9,9,0,10
170809,228,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,68,17571,0,0,0,2
171351,226,859,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,2,2,0,8
171891,230,862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,1,1,0,1
172433,228,862,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,2,2,0,1
172974,225,859,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,6,6,0,0
173515,227,858,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,4,4,0,9
174057,226,862,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,4,4,0,3
174647,228,858,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,74,18993,6,6,0,4
175187,228,860,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,67,17338,6,6,0,7
175729,227,858,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,7
176270,228,857,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,7,7,0,6
176812,228,858,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,3,3,0,4
177353,229,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,3
177894,227,858,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,2
178441,226,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,17538,0,0,0,3
178992,228,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,69,17698,0,0,0,3
179532,227,858,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,67,17336,4,4,0,7
180073,227,852,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,103,0,220,67,17372,11,11,0,11
180620,230,862,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,68,17547,7,7,0,2
181161,225,863,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,0,222,67,17374,7,7,0,11
181704,227,862,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,77,0,36,68,17444,11,11,0,11
182264,228,863,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,70,17968,3,3,0,3
182804,226,864,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,67,17332,12,12,0,4
183348,225,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,68,17447,0,0,0,1
183888,225,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,67,17339,2,2,0,4
184429,223,865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,2
184971,222,868,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,8,8,0,11
185513,223,867,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,17410,9,9,0,12
186058,223,868,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,68,17504,5,5,0,7
186599,221,862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,67,17338,2,2,0,13
187141,222,867,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,17409,10,10,0,2
187682,222,868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,4
188223,223,872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,1,1,0,4
188765,225,869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,3
189306,225,867,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,10
189863,225,870,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,69,17898,3,3,0,6
190404,224,868,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,7,7,0,3
190946,226,873,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,12
191489,225,871,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,17410,4,4,0,7
192027,226,872,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,67,17307,6,6,0,4
192569,225,870,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,4,4,0,4
193111,224,874,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,4,4,0,2
193656,224,864,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,17538,3,3,0,6
194232,220,872,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,18462,5,5,0,3
194771,223,874,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,67,17333,4,4,0,4
195313,224,873,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,4,4,0,7
195854,226,875,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,7
196396,223,873,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,5,5,0,3
196937,224,876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,3
197493,220,874,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,69,17856,3,3,0,6
198034,218,876,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,6,6,0,8
198576,219,880,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,3
199116,220,880,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,3,3,0,3
199658,219,881,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,8
200200,219,882,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,4,4,0,6
200740,218,882,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,3,3,0,5
201287,219,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,17538,0,0,0,0
201828,218,884,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,1
202370,218,887,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0,222,67,17374,18,18,0,17
202916,219,888,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,68,17551,9,9,0,16
203459,213,885,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,17410,4,4,0,9
203998,219,889,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,67,17304,7,7,0,8
204539,219,892,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,12,12,0,11
205099,216,894,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,70,17968,8,8,0,14
205640,222,895,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,6,6,0,11
206183,226,893,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,17413,2,2,0,3
206722,226,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,67,17304,0,0,0,2
207263,225,896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,2,2,0,1
207805,226,896,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,0,226,67,17378,2,2,0,3
208348,224,901,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,17411,4,4,0,1
208891,223,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,68,17466,0,0,0,2
209432,224,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,67,17342,0,0,0,1
209973,225,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,1
210514,228,901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,0
211056,230,905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,1,1,0,0
211597,230,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
212139,231,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
212695,231,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,69,17862,0,0,0,0
213272,231,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,72,18546,0,0,0,0
213813,231,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,0,0,0,0
214354,232,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,67,17366,0,0,0,0
214896,232,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
215437,232,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
215979,232,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
216525,232,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,17538,0,0,0,0
217066,233,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
217608,233,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
218149,233,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
218690,233,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,0
219232,233,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
219773,233,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
220329,233,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,69,17863,0,0,0,0
220870,233,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,0,0,0,0
221412,234,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
221954,234,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
222494,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
223036,234,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
223578,234,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
224123,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,68,17539,0,0,0,0
224665,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
225207,234,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
225748,234,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
226289,234,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
226831,235,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
227373,234,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
227929,234,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,69,17864,0,0,0,0
228470,234,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,0,0,0,0
229011,234,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
229553,234,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
230094,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
230635,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
231177,235,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
231724,235,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,68,17539,0,0,0,0
232264,235,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
232806,235,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
233381,234,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,72,18508,0,0,0,0
233922,235,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,67,17333,0,0,0,0
234464,235,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
235004,235,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
235560,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,69,17861,0,0,0,0
236102,239,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,0
236644,235,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
237186,235,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
237726,235,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
238268,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
238810,235,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
239355,235,905,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,68,17535,2,2,0,0
239907,235,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,69,17703,0,0,0,0
240447,235,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,67,17338,0,0,0,0
240989,235,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
241530,235,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
242071,235,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
242613,235,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
243169,234,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,69,17863,0,0,0,0
243710,235,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,0
244252,235,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
244794,235,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,67,17380,0,0,0,0
245335,234,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
