2018/10/24,15:14:32
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,GSC,ID
0,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1874,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
8859,298,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17333,0,181,67,0
9397,298,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17255,0,103,67,0
9934,297,1023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,17260,1,108,67,1
10478,304,1023,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,17457,4,49,68,2
11017,299,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17294,0,142,67,3
11555,300,1023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17294,2,142,67,1
12096,303,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17328,0,176,67,0
12635,304,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17293,0,141,67,0
13173,305,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17297,0,145,67,1
13713,303,1023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,17295,1,143,67,2
14277,304,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18139,0,219,70,0
14816,303,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17298,0,146,67,1
15355,300,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17297,0,145,67,0
15894,301,1023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,17293,1,141,67,0
16435,302,1023,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17364,2,212,67,1
16975,303,1023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,17328,1,176,67,1
17516,306,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17366,0,214,67,0
18055,304,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17296,0,144,67,0
18598,305,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17458,0,50,68,0
19137,305,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17261,0,109,67,0
19676,304,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17297,0,145,67,2
20214,304,1023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,17299,1,147,67,0
20756,305,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17366,0,214,67,2
21295,302,1023,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17296,4,144,67,2
21833,297,1023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,17295,1,143,67,0
22389,292,1023,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,17853,3,189,69,2
22930,292,1023,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,17326,9,174,67,6
23471,290,1023,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,17366,24,214,67,31
24013,288,1023,0,31,3,1,0,0,0,0,0,0,0,0,0,0,0,68,78,0,0,17438,35,30,68,13
24557,285,822,0,49,1,1,0,0,0,0,0,0,0,0,0,0,0,97,73,0,0,17439,51,31,68,18
25100,283,738,0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,17404,55,252,67,14
25641,281,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,17404,22,252,67,13
26186,279,1019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,17495,3,87,68,8
26726,275,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,17293,9,141,67,6
27264,273,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,17257,7,105,67,2
27801,271,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,17258,5,106,67,3
28339,270,1023,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,17257,6,105,67,2
28879,271,837,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,17363,14,211,67,6
29421,268,743,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,17364,12,212,67,154
30048,268,1023,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,80,113,0,0,20177,18,209,78,164
30597,266,756,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17639,19,231,68,26
31138,267,773,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,17392,24,240,67,114
31683,267,1023,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,17472,38,64,68,52
32225,265,1023,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,17400,11,248,67,10
32769,262,1023,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,17434,17,26,68,13
33310,263,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,17401,3,249,67,3
33852,263,787,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,17385,8,233,67,10
34393,264,808,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,85,84,0,0,17332,27,180,67,24
34935,264,1023,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,17440,42,32,68,115
35480,265,795,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,17473,25,65,68,18
36021,265,803,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,17368,21,216,67,149
36566,265,1023,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,17473,22,65,68,86
37107,265,810,0,17,4,1,0,0,0,0,0,0,0,0,0,0,0,72,117,0,0,17401,22,249,67,14
37666,264,811,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,17959,21,39,70,12
38208,265,1023,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,17362,22,210,67,88
38752,265,1023,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,17475,16,67,68,10
39294,265,825,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,17405,19,253,67,15
39836,265,846,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,17405,22,253,67,155
40380,265,1023,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,17438,22,30,68,91
40922,264,834,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,17403,16,251,67,65
41470,264,835,0,27,4,1,0,0,0,0,0,0,0,0,0,0,0,72,87,0,0,17598,32,190,68,57
42013,265,912,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17437,29,29,68,152
42557,265,1023,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0,73,89,0,0,17438,15,30,68,5
43099,265,844,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,17400,24,248,67,174
43643,265,850,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,17474,39,66,68,27
44184,265,952,0,33,0,1,1,0,0,0,0,0,0,0,0,0,0,225,148,0,0,17367,35,215,67,208
44745,265,853,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,18031,4,111,70,43
45287,265,856,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,17359,17,207,67,61
45829,264,862,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,17402,28,250,67,20
46370,265,919,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17403,9,251,67,200
46911,265,865,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,210,8,0,0,17331,2,179,67,84
47452,264,863,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17367,21,215,67,13
47994,266,910,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,17404,11,252,67,77
48541,266,878,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,17569,4,161,68,51
49083,265,872,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,71,85,0,0,17366,17,214,67,74
49626,264,912,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,17437,20,29,68,77
50167,265,1023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,17367,2,215,67,38
50709,266,878,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,17401,2,249,67,9
51249,265,879,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,17333,9,181,67,3
51788,262,893,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,17295,9,143,67,97
52344,265,891,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,212,0,208,0,17851,3,187,69,1
52886,264,886,0,20,3,0,0,1,0,0,0,0,0,0,0,0,0,75,0,122,0,17395,24,243,67,78
53430,263,941,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,17472,34,64,68,112
53972,265,925,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17402,2,250,67,2
54512,263,886,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,17331,22,179,67,7
55054,263,892,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,17367,25,215,67,12
55596,263,901,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,17404,9,252,67,15
56140,262,891,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,90,87,0,0,17495,14,87,68,21
56683,262,895,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,17400,18,248,67,11
57225,262,900,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,17401,2,249,67,6
57765,262,900,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,17331,5,179,67,7
58304,261,903,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17295,18,143,67,8
58845,262,908,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,17366,6,214,67,153
59386,262,908,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,17366,2,214,67,255
59983,261,903,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,19224,8,24,75,82
60523,261,907,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,17296,4,144,67,192
61065,261,907,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,17399,3,247,67,4
61604,258,904,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,17334,2,182,67,3
62144,260,908,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,17296,8,144,67,10
62685,261,912,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,17365,3,213,67,5
63225,260,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17334,0,182,67,3
63768,261,916,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,17428,6,20,68,5
64307,260,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17295,0,143,67,51
64845,260,912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,17297,1,145,67,255
65387,261,918,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,17366,2,214,67,218
65929,261,914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17406,1,254,67,255
66469,260,914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,17330,2,178,67,118
67011,260,917,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,17402,2,250,67,255
67567,260,915,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,17851,4,187,69,121
68109,259,918,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,17399,4,247,67,4
68649,258,918,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,17334,2,182,67,2
69189,258,926,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,17333,6,181,67,6
69728,257,921,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,17298,24,146,67,151
70272,257,1023,0,21,2,1,0,0,0,0,0,0,0,0,0,0,0,158,103,0,0,17439,24,31,68,192
70818,257,1023,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,80,99,0,0,17546,15,138,68,15
71367,256,926,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,17636,22,228,68,195
71912,256,964,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,17474,13,66,68,196
72456,256,945,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,17443,16,35,68,15
72997,256,923,0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,17403,21,251,67,8
73538,256,929,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,17369,14,217,67,14
74081,256,947,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,17406,15,254,67,18
74624,255,928,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,17405,29,253,67,174
75217,255,1023,0,29,2,1,0,0,0,0,0,0,0,0,0,0,0,109,91,0,0,19121,32,177,74,249
75764,255,936,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,17538,15,130,68,13
76306,255,932,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17397,17,245,67,228
76850,255,941,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,17441,15,33,68,86
77391,255,1023,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,17403,6,251,67,14
77933,254,919,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,17370,20,218,67,21
78475,255,939,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,80,106,0,0,17404,19,252,67,17
79025,253,945,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17636,26,228,68,255
79567,255,1023,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,17439,22,31,68,30
80110,254,938,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,17404,3,252,67,27
80651,255,940,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,17369,2,217,67,7
81190,256,947,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,17299,5,147,67,2
81730,255,937,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,17332,2,180,67,3
82270,253,958,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,17334,2,182,67,3
82825,254,1023,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,78,96,0,0,17820,23,156,69,20
83369,252,935,0,38,3,0,1,0,0,0,0,0,0,0,0,0,0,98,0,0,0,17469,42,61,68,24
83910,250,937,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,17372,33,220,67,28
84453,253,956,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,17407,30,255,67,26
84996,251,944,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,17407,19,255,67,23
85537,250,939,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,17407,22,255,67,15
86081,251,939,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,17440,6,32,68,11
86626,250,937,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17501,7,93,68,5
87162,251,947,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,77,94,0,0,17226,17,74,67,19
87705,251,944,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,17405,10,253,67,232
88249,251,960,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,17439,13,31,68,255
88792,252,943,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17440,6,32,68,6
89331,252,936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,17300,4,148,67,28
89872,254,944,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,17371,5,219,67,27
90428,253,967,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,102,0,0,0,17856,20,192,69,6
91004,252,938,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,18518,39,86,72,17
91545,251,1023,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,17362,17,210,67,10
92089,251,939,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,17433,22,25,68,17
92630,250,940,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17370,14,218,67,7
93171,250,933,0,22,2,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,17370,25,218,67,21
93713,251,931,0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,110,0,0,0,17407,29,255,67,17
94262,252,969,0,49,3,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0,0,17605,53,197,68,25
94803,254,937,0,49,5,0,0,1,0,0,0,0,0,0,0,0,0,63,0,89,0,17405,55,253,67,28
95347,254,935,0,54,3,4,0,0,0,0,0,0,0,0,0,0,0,65,78,0,0,17441,61,33,68,23
95889,251,964,0,56,4,0,1,0,0,0,0,0,0,0,0,0,0,97,0,0,0,17407,61,255,67,200
96433,252,1023,0,56,12,1,0,0,0,0,0,0,0,0,0,0,0,77,75,0,0,17441,69,33,68,102
96978,251,929,0,69,6,0,0,1,0,0,0,0,0,0,0,0,0,76,0,75,0,17513,76,105,68,63
97521,251,949,0,64,4,1,0,0,0,0,0,0,0,0,0,0,0,99,73,0,0,17441,69,33,68,125
98079,251,937,0,74,7,1,0,0,0,0,0,0,0,0,0,0,0,189,78,0,0,17926,82,6,70,255
98623,251,928,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,17434,76,26,68,255
99166,252,934,0,51,4,0,0,0,0,1,0,0,0,0,0,0,0,66,0,0,77,17442,56,34,68,85
99708,254,968,0,54,3,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,17409,57,1,68,93
100249,252,928,0,40,3,1,0,0,0,0,0,0,0,0,0,0,0,66,78,0,0,17334,44,182,67,65
100793,251,973,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,17479,37,71,68,78
101336,251,930,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,67,82,0,0,17405,42,253,67,21
101884,251,969,0,32,3,1,0,0,0,0,0,0,0,0,0,0,0,72,84,0,0,17640,36,232,68,12
102429,252,934,0,48,5,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,17475,53,67,68,19
102972,251,933,0,49,2,2,0,0,0,0,0,0,0,0,0,0,0,98,85,0,0,17404,53,252,67,27
103516,252,910,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,17472,29,64,68,255
104059,253,934,0,20,2,2,0,0,0,0,0,0,0,0,0,0,0,69,158,0,0,17440,24,32,68,255
104604,253,988,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,120,0,0,0,17513,25,105,68,36
105149,255,923,0,24,2,0,0,0,1,0,0,0,0,0,0,0,0,73,0,0,0,17476,27,68,68,91
105698,254,1023,0,28,2,0,1,0,0,0,0,0,0,0,0,0,0,98,0,0,0,17616,31,208,68,229
106244,253,939,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,17511,34,103,68,14
106786,254,923,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,17441,44,33,68,166
107367,256,931,0,46,4,1,0,0,0,0,0,0,0,0,0,0,0,73,78,0,0,18642,51,210,72,162
107912,253,934,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,17505,36,97,68,255
108456,253,1023,0,43,2,1,0,0,0,0,0,0,0,0,0,0,0,99,87,0,0,17476,46,68,68,215
109005,252,930,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,17637,49,229,68,106
109550,252,923,0,49,3,1,0,0,0,0,0,0,0,0,0,0,0,83,84,0,0,17475,53,67,68,106
110095,252,969,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,17475,50,67,68,24
110637,252,940,0,56,3,1,0,0,0,0,1,0,0,0,0,0,0,96,145,0,0,17404,61,252,67,255
111183,254,1023,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,17546,43,138,68,86
111728,254,928,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,119,0,0,0,17473,29,65,68,146
112272,253,980,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,72,98,0,0,17473,26,65,68,212
112832,253,928,0,30,3,2,0,0,0,0,0,0,0,0,0,0,0,66,89,0,0,17996,35,76,70,16
113376,253,930,0,43,2,0,1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,17435,46,27,68,18
113917,252,931,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,17406,67,254,67,20
114461,252,953,0,30,4,1,1,1,0,0,0,0,0,0,0,0,0,66,85,84,0,17442,37,34,68,24
115006,253,923,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,17479,44,71,68,24
115548,254,1023,0,40,4,1,0,0,1,0,0,0,0,0,0,0,0,104,87,0,0,17408,46,0,68,89
116092,253,922,0,31,3,1,0,0,0,0,0,0,0,0,0,0,0,70,87,0,0,17477,35,69,68,25
116639,254,928,0,20,3,0,1,0,0,0,0,0,0,0,0,0,0,89,0,0,0,17565,24,157,68,56
117183,253,928,0,35,5,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,17440,41,32,68,23
117726,254,1023,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,90,113,0,0,17406,18,254,67,12
118272,253,926,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,17547,25,139,68,19
118815,252,927,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,17442,22,34,68,9
119356,253,932,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,77,84,0,0,17370,11,218,67,15
119900,258,922,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,17440,24,32,68,22
120468,252,921,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,18257,22,81,71,20
121011,252,919,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,17407,27,255,67,10
121553,252,920,0,24,2,1,1,0,0,0,0,0,0,0,0,0,0,72,115,0,0,17441,28,33,68,26
122098,253,905,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,17478,40,70,68,27
122641,252,929,0,47,4,1,0,0,0,0,0,0,0,0,0,0,0,89,71,0,0,17409,52,1,68,17
123217,252,927,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,104,0,0,0,18535,9,103,72,9
123758,251,925,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,17364,6,212,67,10
124303,252,927,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,17497,5,89,68,7
124844,252,922,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,17336,9,184,67,9
125383,252,923,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,17336,6,184,67,6
125925,249,919,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,117,119,0,0,17372,5,220,67,5
126469,254,921,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,17443,10,35,68,7
127010,255,920,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,17406,6,254,67,6
127552,256,926,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,17374,3,222,67,3
128109,256,927,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,17895,8,231,69,89
128651,257,920,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,17402,6,250,67,255
129195,257,926,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,17442,4,34,68,255
129737,258,922,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,17408,2,0,68,255
130278,257,923,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,17370,24,218,67,255
130824,257,1023,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,17513,27,105,68,100
