2018/11/16,8:39:36
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
35,92,208,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,4095,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
10480,412,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,67,17282,0,0,0,0
11018,412,625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,2,2,0,0
11554,412,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
12091,412,621,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,3,3,0,3
12627,412,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
13164,412,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,1,1,0,0
13701,412,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
14240,412,642,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,2,2,0,0
14778,412,624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,67,17244,2,2,0,6
15314,412,626,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,4,4,0,0
15850,412,624,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,8,8,0,2
16387,412,621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67,17208,1,1,0,5
16923,412,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,1
17460,412,645,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,7,7,0,0
17996,412,622,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,5,5,0,2
18536,412,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,1,1,0,0
19074,413,620,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,3,3,0,4
19610,413,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
20146,412,621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,1,1,0,0
20682,412,624,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,7,7,0,0
21219,413,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,1,1,0,0
21755,413,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67,17208,0,0,0,0
22295,413,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,0,0,0,0
22833,413,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,0,0,0,0
23369,413,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
23906,413,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
24442,413,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
24978,413,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
25515,413,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,2
26054,413,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,4,4,0,0
26592,414,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,17246,1,1,0,0
27128,413,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,1,1,0,2
27665,413,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
28201,413,623,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,3,3,0,0
28738,414,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
29275,412,620,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,8,8,0,0
29814,412,624,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,3,3,0,8
30352,408,619,97,109,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,17246,234,234,0,255
30899,406,618,210,210,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,68,17564,469,213,1,255
31448,406,619,212,219,55,2,1,1,1,0,0,0,0,0,0,0,0,0,75,0,227,68,17635,491,235,1,255
31998,407,616,205,189,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,17669,422,166,1,255
32545,405,614,185,194,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,68,17563,414,158,1,255
33095,405,616,261,260,42,1,0,1,0,1,0,0,0,0,0,0,0,0,68,95,226,68,17634,566,54,2,255
33649,403,613,129,125,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,69,17779,268,12,1,255
34197,402,613,77,71,5,0,0,1,0,0,0,0,0,0,0,0,0,0,131,0,191,68,17599,154,154,0,129
34746,405,614,130,119,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,191,68,17599,275,19,1,255
35294,404,605,262,268,48,0,0,1,0,0,1,0,0,0,0,0,0,3,75,0,191,68,17599,583,71,2,255
35843,404,610,262,283,23,1,0,1,0,0,0,1,0,0,0,0,0,1,72,0,227,68,17635,572,60,2,255
36392,405,615,124,113,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,68,17633,245,245,0,255
36944,406,612,53,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,69,17708,99,99,0,89
37486,406,613,34,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,67,17386,57,57,0,45
38029,405,607,191,157,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,68,17423,389,133,1,255
38577,404,613,322,357,40,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,191,68,17599,724,212,2,255
39127,405,608,86,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,68,17635,172,172,0,187
39673,406,611,53,34,9,0,0,3,0,2,2,2,0,0,0,0,0,0,229,75,155,68,17563,105,105,0,121
40226,408,614,23,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,0,80,69,17744,39,39,0,33
40770,408,610,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,68,17456,7,7,0,2
41307,408,568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,2,2,0,0
41843,409,614,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,11,11,0,14
42384,408,612,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,67,17351,5,5,0,1
42921,408,616,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,17246,13,13,0,6
43461,408,615,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,67,17315,12,12,0,22
44006,409,613,24,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,68,17495,34,34,0,24
44547,408,610,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,67,17351,14,14,0,24
45089,409,617,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,15,15,0,15
45631,409,618,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,67,17386,7,7,0,6
46169,410,617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,1,1,0,3
46704,410,617,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,7,7,0,5
47241,410,614,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,4,4,0,0
47780,410,617,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,2,2,0,0
48318,411,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,0,0,0,0
48855,411,619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,3,3,0,0
49391,411,620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,1,1,0,0
49928,411,618,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,2,2,0,3
50464,411,622,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,6,6,0,1
51001,411,617,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,13,13,0,1
51544,411,617,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,68,17425,7,7,0,0
52080,411,621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,2,2,0,0
52616,411,618,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,10,10,0,2
53156,411,618,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,67,17315,7,7,0,0
53693,411,622,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,9,9,0,5
54230,411,620,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,4,4,0,2
54766,411,622,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,4,4,0,2
55306,411,619,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,67,17317,6,6,0,2
55843,411,575,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,7,7,0,1
56380,412,622,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,4,4,0,2
56916,412,626,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,9,9,0,1
57453,412,620,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,3,3,0,5
57990,412,626,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,8,8,0,3
58525,412,622,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,6,6,0,2
59066,412,624,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,9,9,0,1
59602,412,625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,6,6,0,1
60139,412,684,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,8,8,0,1
60676,412,626,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,4,4,0,0
61212,412,623,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,10,10,0,2
61752,411,624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,67,17316,2,2,0,0
62357,410,624,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,76,19475,13,13,0,10
62898,409,625,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,67,17362,26,26,0,23
63443,411,627,62,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,68,17496,100,100,0,90
63987,409,621,67,63,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,141,49,68,17457,141,141,0,153
64534,410,623,32,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,68,17564,62,62,0,52
65078,410,623,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,68,17422,51,51,0,53
65619,411,625,49,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,88,88,0,93
66163,410,620,20,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,68,17459,31,31,0,40
66707,411,620,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,68,17459,16,16,0,12
67247,411,621,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,67,17315,4,4,0,7
67784,411,622,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,6,6,0,2
68321,411,623,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,3,3,0,0
68857,411,626,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,5,5,0,5
69394,411,621,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,3,3,0,0
69931,411,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,4,4,0,6
70470,411,627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,67,17320,1,1,0,0
71008,412,626,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,3,3,0,1
71543,412,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,1
72080,412,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
72616,412,627,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,0
73153,412,625,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,6,6,0,2
73690,412,626,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,8,8,0,3
74226,412,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
74766,412,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,0,0,0,0
75303,412,617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,1,1,0,0
75840,412,626,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,7,7,0,2
76376,412,626,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,4,4,0,1
76912,412,629,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,7,7,0,0
77449,412,626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,3
77985,412,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,0,0,0,0
78525,412,622,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,8,8,0,0
79063,412,626,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,67,17244,3,3,0,0
79599,412,624,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,3,3,0,0
80136,412,627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,1,1,0,0
80672,412,624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,2,2,0,1
81208,412,627,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,3,3,0,4
81744,412,626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,0
82284,412,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,4,4,0,1
82822,412,626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,2,2,0,0
83358,413,627,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,2,2,0,0
83895,412,625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,1
84431,414,630,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,8,8,0,2
84968,412,624,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67,17208,3,3,0,2
85505,412,630,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,6,6,0,8
86044,412,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,0,0,0,0
86582,412,626,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,5,5,0,4
87117,412,628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,3,3,0,0
87654,412,629,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,9,9,0,1
88190,412,627,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,6,6,0,0
88727,412,627,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,8,8,0,3
89264,412,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,4,4,0,0
89803,412,629,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,2,2,0,1
90341,412,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,0,0,0,0
90877,412,626,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,10,10,0,4
91416,413,630,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,67,17280,4,4,0,1
91954,411,629,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,5,5,0,3
92489,410,625,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,17209,5,5,0,1
93026,409,629,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,17,17,0,4
93570,408,624,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,68,17425,13,13,0,9
94109,406,628,96,111,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,67,17316,226,226,0,247
94657,405,618,300,326,64,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,190,68,17598,697,185,2,255
95207,405,623,353,349,56,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,227,68,17635,765,253,2,255
95756,403,620,220,177,28,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,226,68,17634,429,173,1,255
96305,402,553,46,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,68,17634,71,71,0,61
96848,401,562,21,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,68,17422,25,25,0,31
97392,401,553,29,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,17460,48,48,0,45
97934,401,555,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,30,30,0,21
98476,401,553,32,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,67,17386,44,44,0,24
99018,401,553,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,68,17422,23,23,0,18
99559,401,552,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67,17352,22,22,0,25
100102,402,558,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,17,17,0,7
100643,402,526,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,30,30,0,14
101189,403,529,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,68,17531,25,25,0,21
101733,402,461,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68,17424,23,23,0,16
102275,402,492,17,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,28,28,0,32
102817,403,493,50,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68,17424,90,90,0,77
103360,401,479,51,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,17423,102,102,0,140
103906,402,437,54,49,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,68,17529,117,117,0,139
104458,401,405,52,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,69,17709,96,96,0,121
105001,401,454,44,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,68,17459,79,79,0,116
105546,401,473,54,39,19,0,0,1,0,0,0,0,0,0,0,0,0,0,61,0,50,68,17458,113,113,0,102
106094,401,473,41,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,68,17599,92,92,0,115
106640,400,464,57,48,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,68,17495,114,114,0,138
107186,401,456,54,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,68,17529,109,109,0,107
107734,400,458,62,50,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,68,17599,127,127,0,135
108285,401,430,72,57,18,2,1,1,0,0,0,0,0,0,0,0,0,0,172,0,45,69,17709,151,151,0,198
108835,400,472,58,65,34,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,228,68,17636,162,162,0,255
109383,401,438,46,50,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,68,17599,119,119,0,182
109932,401,302,48,44,15,1,0,1,0,0,1,0,0,0,0,0,0,0,109,0,191,68,17599,110,110,0,173
110482,400,339,52,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,69,17684,113,113,0,173
111030,400,362,28,45,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,156,68,17564,95,95,0,201
111579,400,420,21,35,33,10,2,0,0,1,0,0,0,0,0,0,0,0,0,254,231,68,17639,102,102,0,214
112131,400,426,23,27,31,5,6,0,0,1,0,0,0,0,0,0,0,0,0,119,43,69,17707,93,93,0,255
112677,400,442,6,11,21,4,2,2,0,0,0,0,0,0,0,0,0,0,29,0,156,68,17564,46,46,0,174
113224,400,447,13,9,23,6,3,0,1,1,0,0,0,0,0,0,0,0,0,243,121,68,17529,56,56,0,171
113771,400,454,24,22,30,15,8,5,5,0,1,0,0,0,0,0,0,0,29,0,157,68,17565,110,110,0,255
114322,400,424,16,22,25,8,7,2,1,0,0,0,0,0,0,0,0,0,89,0,6,69,17670,81,81,0,255
114870,399,429,20,18,14,6,3,3,3,0,2,1,1,0,0,0,0,0,225,0,194,68,17602,71,71,0,255
115419,400,481,15,17,23,4,7,10,6,5,1,2,0,0,0,0,0,0,240,222,192,68,17600,90,90,0,255
115970,399,486,6,9,18,13,9,8,8,4,2,2,1,0,0,0,0,0,232,60,42,69,17706,80,80,0,255
116517,399,494,3,11,16,9,4,6,13,5,4,2,4,1,0,0,0,1,71,33,157,68,17565,79,79,0,255
117065,399,511,6,7,17,13,7,11,13,9,3,2,4,0,2,0,1,0,23,59,194,68,17602,95,95,0,255
117615,400,520,7,10,15,6,11,6,10,6,2,5,4,0,0,1,0,1,205,99,227,68,17635,84,84,0,255
118168,399,525,6,7,14,7,4,9,13,8,5,6,2,2,0,1,0,0,191,11,117,69,17781,84,84,0,255
118717,398,485,6,5,3,2,5,6,12,5,3,1,3,2,3,0,0,3,250,19,199,68,17607,59,59,0,255
119265,398,495,8,9,12,4,9,9,6,8,5,5,2,0,2,3,1,2,238,95,163,68,17571,85,85,0,255
119812,398,521,6,9,12,7,2,9,13,8,5,3,3,5,1,3,0,2,4,53,164,68,17572,88,88,0,255
120358,398,498,12,10,11,4,12,10,9,13,5,5,7,2,5,2,0,4,254,196,129,68,17537,111,111,0,255
120914,398,542,14,16,23,7,11,12,11,8,5,4,3,3,1,3,4,4,218,180,191,69,17855,129,129,0,255
121474,397,536,18,17,12,4,4,6,9,7,6,6,5,6,0,2,4,3,246,240,44,70,17964,109,109,0,255
122025,397,531,19,15,13,3,3,5,5,8,8,6,5,3,4,1,3,6,207,36,50,69,17714,107,107,0,255
122576,397,541,28,27,16,8,6,8,9,10,6,7,2,5,3,1,3,8,165,180,15,69,17679,147,147,0,255
123129,398,550,18,14,16,6,7,6,8,6,4,4,2,6,1,4,4,5,221,47,85,69,17749,111,111,0,255
123680,397,549,15,13,11,5,7,6,2,5,5,4,1,3,2,2,0,4,167,178,14,69,17678,85,85,0,255
124230,397,545,29,17,16,8,11,8,7,5,5,3,4,1,7,2,8,8,141,169,235,68,17643,139,139,0,255
124787,397,561,12,11,11,10,9,2,5,8,5,3,3,2,1,0,0,4,162,181,230,69,17894,86,86,0,255
125339,397,546,13,8,11,4,2,4,3,3,1,1,1,3,0,1,1,0,146,88,49,69,17713,56,56,0,246
125886,397,553,9,5,7,2,5,6,4,3,3,2,2,3,1,0,1,7,183,20,164,68,17572,60,60,0,255
126433,397,556,10,9,15,11,15,20,7,1,2,3,7,2,3,5,0,8,84,1,129,68,17537,118,118,0,255
