2018/11/16,8:55:52
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
35,92,208,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,4095,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
9107,422,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,67,17175,0,0,0,0
9643,422,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,67,17173,4,4,0,0
10181,422,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,67,17282,3,3,0,0
10719,422,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,2,2,0,0
11255,422,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,67,17212,2,2,0,1
11792,422,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
12328,422,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
12865,422,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,1,1,0,0
13402,422,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
13941,422,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,67,17320,4,4,0,0
14479,422,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,0,0,0,0
15015,422,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
15552,422,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
16088,421,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
16624,422,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,2,2,0,0
17161,422,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,1,1,0,0
17697,422,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
18237,422,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,67,17320,0,0,0,0
18775,421,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,17246,0,0,0,0
19311,421,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
19848,421,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,5,5,0,2
20384,421,125,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,9,9,0,6
20921,421,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,3,3,0,5
21457,421,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,0
21997,420,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,0,0,0,0
22535,420,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,67,17247,0,0,0,0
23071,419,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,2,2,0,0
23608,419,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
24144,417,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,2,2,0,0
24680,417,119,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,14,14,0,6
25221,415,116,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,67,17317,14,14,0,11
25765,415,117,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,17497,13,13,0,6
26304,415,123,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,67,17282,11,11,0,10
26846,415,117,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,17,17,0,18
27387,414,123,22,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,36,36,0,28
27930,415,117,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68,17424,9,9,0,8
28513,416,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,73,18725,2,2,0,2
29049,416,116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,67,17212,9,9,0,4
29590,417,116,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,14,14,0,5
30131,417,115,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67,17352,11,11,0,7
30670,417,116,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,67,17317,6,6,0,2
31208,417,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,67,17247,6,6,0,3
31745,417,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,3,3,0,0
32280,417,115,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,6,6,0,4
32817,417,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,4
33357,417,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,67,17320,0,0,0,0
33894,418,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,17246,0,0,0,0
34430,417,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
34967,418,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
35504,418,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,3,3,0,0
36040,418,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
36577,418,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
37116,418,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,0,0,0,0
37654,418,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,17246,0,0,0,0
38191,418,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,67,17212,0,0,0,0
38727,418,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,0,0,0,0
39264,418,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,2,2,0,1
39800,418,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,2,2,0,0
40337,418,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,67,17212,0,0,0,0
40877,418,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,67,17320,0,0,0,0
41414,418,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,0,0,0,0
41951,418,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,1,1,0,0
42486,418,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,5,5,0,0
43023,418,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,1
43559,418,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,0
44096,418,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
44633,418,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,0
45172,418,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,67,17320,0,0,0,0
45710,418,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,17245,3,3,0,2
46246,418,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
46783,418,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,3,3,0,0
47320,418,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,17211,5,5,0,0
47856,418,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,2,2,0,0
48393,419,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,17210,0,0,0,0
48932,416,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,67,17319,2,2,0,0
49470,416,127,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,67,17247,22,22,0,10
50011,416,115,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67,17352,31,31,0,24
50552,416,117,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,27,27,0,19
51094,415,125,17,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,32,32,0,33
51637,414,127,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,17423,28,28,0,23
52177,412,125,67,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67,17352,122,122,0,149
52728,411,129,224,246,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,69,17673,517,5,2,255
53273,411,53,282,293,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,17493,614,102,2,255
53821,412,70,367,321,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,68,17565,737,225,2,255
54369,414,69,270,219,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,68,17599,518,6,2,255
54916,414,78,109,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,68,17528,167,167,0,131
55461,413,50,119,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,68,17529,201,201,0,180
56011,412,41,67,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,68,17638,108,108,0,89
56555,411,64,103,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,68,17458,156,156,0,110
57100,410,45,91,63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,68,17494,163,163,0,129
57644,410,77,119,82,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,68,17458,212,212,0,170
58190,410,72,104,56,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,68,17529,163,163,0,125
58736,409,68,83,59,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,17530,152,152,0,121
59286,409,65,79,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,68,17638,137,137,0,134
59831,409,64,89,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,17493,130,130,0,104
60375,408,69,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,68,17458,98,98,0,97
60915,409,76,53,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,67,17354,84,84,0,62
61458,408,67,52,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,72,72,0,60
62000,409,77,54,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,81,81,0,50
62541,408,76,35,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,47,47,0,36
63086,408,68,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,17497,89,89,0,51
63627,407,78,34,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67,17352,46,46,0,53
64169,407,48,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,34,34,0,25
64710,407,40,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,67,17353,39,39,0,31
65252,406,60,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,26,26,0,23
65793,405,59,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,67,17353,34,34,0,28
66333,406,65,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67,17352,24,24,0,20
66877,406,48,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,17460,33,33,0,24
67418,406,35,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,17318,48,48,0,28
67959,406,45,62,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,67,17388,103,103,0,72
68503,405,37,21,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,68,17458,32,32,0,44
69044,406,39,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,67,17353,40,40,0,28
69585,406,62,25,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,39,39,0,43
70127,406,43,41,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,67,17389,63,63,0,60
70673,405,56,41,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,89,68,17497,59,59,0,65
71215,405,52,35,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,67,17387,47,47,0,50
71755,405,68,32,12,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,201,67,17353,50,50,0,41
72297,406,63,37,12,8,5,3,3,1,1,0,0,0,0,0,0,0,0,239,139,236,67,17388,70,70,0,143
72845,405,64,35,18,7,4,1,0,0,2,0,0,0,0,0,0,0,0,0,77,156,68,17564,67,67,0,108
73389,406,53,35,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,68,17458,52,52,0,72
73931,406,59,35,19,6,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,18,68,17426,68,68,0,88
74472,405,63,32,22,10,4,4,3,1,0,1,0,0,0,0,0,0,0,17,0,200,67,17352,77,77,0,146
75018,405,59,29,14,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,152,85,68,17493,47,47,0,54
75560,404,58,28,19,3,1,1,1,0,0,0,1,0,0,0,0,0,0,245,0,15,68,17423,54,54,0,97
76103,405,45,29,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,17423,50,50,0,61
76644,404,62,17,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,67,17353,39,39,0,50
77186,404,61,19,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,235,67,17387,38,38,0,78
77732,405,73,32,27,18,3,4,2,0,0,1,1,0,0,0,0,0,0,106,0,124,68,17532,88,88,0,177
78278,404,55,16,18,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,173,121,68,17529,41,41,0,103
78823,404,42,24,10,4,1,2,2,0,1,1,0,1,0,0,0,0,0,15,10,86,68,17494,46,46,0,122
79368,406,67,30,25,6,4,5,7,3,4,4,1,1,0,2,0,1,1,245,208,50,68,17458,94,94,0,250
79913,404,41,30,18,8,3,5,3,6,6,6,6,3,0,1,0,0,0,6,101,120,68,17528,95,95,0,255
80458,405,54,14,10,7,3,2,5,1,3,1,3,0,3,0,1,0,1,241,53,85,68,17493,54,54,0,202
81007,402,50,27,16,8,2,5,6,4,2,5,1,0,2,1,0,0,0,227,25,194,68,17602,79,79,0,255
81553,403,57,21,10,12,8,6,4,4,2,2,1,2,0,1,0,0,1,148,121,121,68,17529,74,74,0,255
82102,403,68,23,3,8,5,3,5,4,0,1,1,2,6,1,0,2,0,119,0,192,68,17600,64,64,0,235
82646,403,47,19,22,9,3,5,7,13,7,6,5,5,0,0,0,0,5,202,5,50,68,17458,106,106,0,255
83192,402,62,11,8,2,2,3,4,5,5,3,1,2,1,0,0,1,1,156,247,156,68,17564,49,49,0,255
83739,402,61,18,16,13,3,6,9,4,5,4,0,2,3,1,4,1,6,246,210,122,68,17530,95,95,0,255
84287,402,34,21,7,8,2,4,6,4,6,2,1,3,1,3,0,1,2,139,240,191,68,17599,71,71,0,255
84837,402,54,12,7,7,3,4,4,4,6,6,4,2,3,2,3,0,3,246,240,229,68,17637,70,70,0,255
85383,402,34,13,9,8,1,3,2,3,4,3,5,1,2,2,0,1,3,204,195,120,68,17528,60,60,0,255
85929,402,34,8,4,8,1,6,4,3,1,1,1,1,3,1,1,0,1,59,204,122,68,17530,44,44,0,255
86473,402,46,15,9,10,3,6,3,5,8,8,5,5,6,2,3,1,8,235,87,50,68,17458,97,97,0,255
87018,402,48,15,9,10,4,4,5,1,3,4,3,3,5,2,1,1,6,11,64,85,68,17493,76,76,0,255
87562,402,56,27,7,5,4,4,8,2,5,3,7,1,2,1,4,1,7,59,249,51,68,17459,88,88,0,255
88110,401,58,26,16,12,3,4,7,4,5,6,2,6,5,0,3,3,6,162,254,159,68,17567,108,108,0,255
88660,401,49,48,33,9,2,3,5,5,3,1,4,2,3,2,0,1,1,177,229,7,69,17671,122,122,0,255
89207,402,29,32,25,9,7,0,3,3,3,6,5,1,3,2,1,3,2,169,159,155,68,17563,105,105,0,255
89756,401,63,39,23,8,9,7,3,10,5,9,7,2,4,5,5,2,22,136,140,228,68,17636,160,160,0,255
90308,401,49,19,9,12,0,7,7,5,6,8,6,10,5,4,10,5,13,143,4,43,69,17707,126,126,0,255
90858,400,34,27,5,5,7,2,2,5,6,3,1,9,4,1,5,4,13,222,156,227,68,17635,99,99,0,255
91405,400,50,23,17,11,3,8,5,5,8,5,7,11,5,10,13,8,19,59,157,156,68,17564,158,158,0,255
91962,400,36,17,5,6,2,3,11,12,6,6,3,4,2,7,3,3,10,166,6,222,69,17886,100,100,0,255
92512,400,49,17,7,6,3,2,2,2,3,7,7,5,8,5,7,3,15,129,191,228,68,17636,99,99,0,255
93059,401,56,18,13,8,0,3,4,4,5,6,7,5,7,9,6,1,15,128,59,156,68,17564,111,111,0,255
93608,400,43,6,11,12,3,3,9,5,4,5,6,10,12,6,4,5,13,213,189,227,68,17635,114,114,0,255
94160,400,24,17,12,4,3,3,3,1,3,2,3,3,2,0,0,1,5,248,235,77,69,17741,62,62,0,255
94707,400,35,29,21,14,1,6,3,3,3,5,4,5,4,4,2,4,6,157,88,121,68,17529,114,114,0,255
95259,400,36,24,10,10,8,3,4,4,4,6,2,3,1,4,2,1,6,55,204,81,69,17745,92,92,0,255
95806,399,34,32,4,9,7,4,2,3,1,5,2,0,9,6,2,4,8,138,45,124,68,17532,98,98,0,255
96351,400,46,17,11,7,4,5,2,1,4,4,1,3,6,2,1,2,9,11,63,86,68,17494,79,79,0,255
96894,401,48,12,8,14,4,1,2,4,4,6,3,4,6,1,2,3,5,155,183,50,68,17458,79,79,0,255
97441,400,24,17,11,4,2,0,4,3,2,2,0,5,3,7,3,4,7,209,168,122,68,17530,74,74,0,255
97988,400,10,18,5,4,1,2,6,2,1,3,1,4,2,2,1,1,8,16,201,156,68,17564,61,61,0,255
98537,399,24,17,6,3,6,3,2,1,3,0,4,7,2,1,1,2,8,232,30,195,68,17603,66,66,0,255
99082,400,39,17,3,5,4,2,1,2,1,2,3,1,1,0,4,4,12,111,143,86,68,17494,62,62,0,255
99628,400,22,18,9,5,2,3,3,2,4,1,2,3,3,1,5,4,15,196,205,121,68,17529,80,80,0,255
100175,399,10,13,1,1,3,2,1,1,0,1,5,5,2,3,2,1,10,105,0,169,68,17577,51,51,0,255
100721,400,18,26,6,5,5,5,2,1,2,3,2,0,4,2,5,0,12,74,4,121,68,17529,80,80,0,255
101266,399,7,12,4,4,0,1,1,3,1,3,4,1,4,3,0,3,6,1,251,87,68,17495,50,50,0,225
101810,399,7,10,6,3,3,2,0,1,0,1,3,1,3,3,1,0,7,0,0,17,68,17425,44,44,0,194
102353,399,7,12,4,5,3,2,2,2,3,5,1,8,3,3,2,3,17,99,70,55,68,17463,75,75,0,255
102897,399,7,10,8,5,2,2,5,1,1,0,1,3,0,2,1,1,4,121,98,52,68,17460,46,46,0,168
103442,399,7,10,6,3,1,2,1,1,1,0,0,0,0,1,0,0,1,0,107,52,68,17460,27,27,0,135
103985,399,7,27,16,2,4,3,1,0,1,1,0,0,1,0,0,0,1,166,169,17,68,17425,57,57,0,155
104530,399,6,15,8,7,1,1,0,0,1,2,0,0,0,0,0,1,0,0,76,122,68,17530,36,36,0,121
105074,399,7,12,5,4,0,3,1,0,1,1,1,0,3,0,0,1,2,94,0,16,68,17424,34,34,0,87
105618,398,17,10,4,5,1,2,3,3,0,1,0,0,0,0,0,2,1,71,0,54,68,17462,32,32,0,138
106161,399,6,12,7,2,5,1,2,0,2,1,2,0,0,0,0,0,1,65,2,17,68,17425,35,35,0,165
106703,399,6,7,14,6,3,1,0,3,1,0,0,1,0,0,2,0,0,0,11,237,67,17389,38,38,0,135
107246,398,6,10,5,6,2,2,1,3,1,0,0,3,1,2,2,0,3,14,155,15,68,17423,41,41,0,152
107790,398,6,10,17,4,5,1,1,3,1,3,1,2,0,0,0,0,1,176,232,51,68,17459,49,49,0,133
108336,398,8,8,3,6,2,1,0,3,1,2,1,1,0,0,0,0,2,0,201,122,68,17530,30,30,0,131
108879,398,6,16,7,2,1,0,2,2,1,1,0,0,1,0,0,0,0,96,132,17,68,17425,33,33,0,115
109426,398,6,22,9,5,0,2,0,0,1,1,0,0,0,0,0,0,2,0,141,158,68,17566,42,42,0,76
109969,397,6,8,11,3,2,1,2,0,2,0,1,0,1,0,1,0,3,86,54,16,68,17424,35,35,0,113
110513,398,7,16,10,6,1,1,0,0,0,0,0,3,0,0,0,0,2,0,0,18,68,17426,39,39,0,56
111053,398,6,16,10,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,203,67,17355,31,31,0,67
111595,398,7,7,6,3,0,2,0,0,1,1,0,0,1,0,1,0,0,0,69,236,67,17388,22,22,0,60
112136,399,7,8,3,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,201,67,17353,20,20,0,81
112675,399,7,6,2,0,0,0,0,0,1,1,0,1,0,2,0,1,4,0,169,166,67,17318,18,18,0,83
113215,399,7,6,2,3,0,0,1,3,0,0,0,1,0,0,0,1,1,10,0,150,67,17302,18,18,0,89
113756,399,5,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,202,67,17354,12,12,0,69
114295,399,6,9,1,2,1,1,0,2,1,1,0,0,0,1,0,0,0,0,44,166,67,17318,19,19,0,98
114836,399,6,7,5,4,0,1,2,0,0,0,0,1,0,0,1,0,2,242,0,201,67,17353,23,23,0,83
115378,400,6,14,6,3,2,0,0,0,1,1,0,0,1,0,0,1,6,0,90,243,67,17395,35,35,0,159
115921,400,5,10,2,5,1,1,1,2,2,0,0,0,1,2,0,0,6,248,177,17,68,17425,33,33,0,145
116469,399,6,8,6,2,0,1,0,0,2,1,1,1,0,1,1,0,1,0,253,195,68,17603,25,25,0,65
117012,399,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,67,17396,5,5,0,17
117550,400,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,67,17256,18,18,0,12
118090,399,5,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,67,17362,31,31,0,9
118631,399,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,67,17326,17,17,0,7
119171,399,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,67,17325,7,7,0,7
119707,399,5,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,67,17220,15,15,0,9
120250,399,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,67,17400,7,7,0,9
120786,400,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,17221,12,12,0,3
121325,400,6,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,67,17291,20,20,0,8
121865,399,5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,67,17326,18,18,0,16
122406,399,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,67,17363,8,8,0,7
122943,399,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,67,17220,11,11,0,2
123481,400,5,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103,67,17255,8,8,0,5
124096,399,6,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,19787,21,21,0,8
124635,401,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,67,17292,8,8,0,7
125171,400,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,67,17220,10,10,0,8
125710,400,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,67,17256,13,13,0,3
126249,400,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,67,17326,12,12,0,6
